,name,esrb,total_rating
613,MotoGP 15,3.0,78.33333333333334
614,MotoGP 14,3.0,73.125
615,Moss,3.0,81.7857142857143
616,Mortal Kombat X,6.0,82.86663069857926
617,Morphite,5.0,74.0
618,Moonlighter,4.0,70.95
619,Monster Slayers,5.0,80.0
620,Monster Jam: Crush It!,3.0,50.0
621,Monster Jam,3.0,30.0
622,Monster Hunter: World,5.0,91.02529008847516
623,Monster Energy Supercross - The Official Videogame,3.0,74.16666666666666
624,Mitsurugi Kamui Hikae,5.0,69.28052064956285
625,Mirror's Edge Catalyst,5.0,71.0923733939272
626,Minit,3.0,73.97444293766925
627,Minecraft: Story Mode - Season Two,4.0,71.70318699066655
628,Minecraft,4.0,82.8171579812587
629,MilitAnt,4.0,35.0
630,Milanoir,6.0,41.25
631,Mighty Switch Force! Hyper Drive Edition,4.0,75.30747175456534
632,Mighty No. 9,4.0,53.7739438696601
633,Mighty Gunvolt,3.0,60.0
634,Middle-earth: Shadow of Mordor - Game of the Year Edition,6.0,80.00529986550839
635,Middle-earth: Shadow of Mordor,6.0,83.15439603180545
636,Metropolis: Lux Obscura,6.0,60.0
637,Metro: Last Light Redux,6.0,85.80291904281219
638,Metro 2033 Redux,6.0,73.31323146285729
639,Metrico+,3.0,70.2
640,Metal Gear Survive,6.0,54.89285714285715
641,Metal Gear Solid V: The Phantom Pain,6.0,91.2717610537189
642,Mervils: A VR Adventure,3.0,67.5
643,Mercenary Kings Reloaded,5.0,80.0
644,Mercenary Kings,5.0,74.95984886996835
645,Mekazoo,3.0,74.16666666666666
646,Megadimension Neptunia VIIR,5.0,83.0
647,Megadimension Neptunia VII,5.0,78.5
648,Mega Man X Collection,3.0,77.70750988142291
649,Mega Man Legacy Collection 2,4.0,75.7
650,Mega Man 11,4.0,75.94444444444446
651,Mecho Tales,4.0,60.0
652,Max: The Curse of Brotherhood,4.0,71.0860677123785
653,Max Payne,6.0,80.95897661934539
654,Matterfall,4.0,67.8461538461538
655,Masters of Anima,4.0,68.08333333333334
656,Mass Effect: Andromeda,6.0,74.10593527783246
657,Masquerada: Songs and Shadows,5.0,75.75
658,Marvel: Ultimate Alliance 2,5.0,72.7522655184157
659,Marvel: Ultimate Alliance,5.0,75.78697758446215
660,Marvel's Spider-Man,5.0,90.0508784852466
661,Marvel's Guardians of the Galaxy: The Telltale Series,5.0,70.8481933070019
662,Marvel Puzzle Quest,5.0,45.0
663,Marvel Heroes Omega,5.0,73.3333333333333
664,Mars 2030,3.0,50.0
665,Marooners,3.0,59.75
666,Mark McMorris Infinite Air,5.0,64.16666666666666
667,Manual Samuel,5.0,65.5
668,Mantis Burn Racing,3.0,72.625
669,Manhunt,6.0,76.2859173225398
670,Maldita Castilla EX,5.0,79.5
671,Maize,5.0,75.0
672,Mafia III,6.0,68.81562669389771
673,Madden NFL 25,3.0,77.48051948051945
674,Madden NFL 19,3.0,80.8888888888889
675,Madden NFL 18,3.0,64.7
676,Madden NFL 17,1.0,79.48879921361686
677,Madden NFL 16,3.0,84.2467392387086
678,Mad Max,6.0,75.42276221555764
679,Machinarium,4.0,83.71421076532255
680,MXGP: The Official Motocross Videogame,3.0,72.5
681,MXGP Pro,3.0,50.0
682,MXGP 3,3.0,80.0
683,MX vs. ATV Supercross Encore,3.0,35.0
684,MX vs. ATV All Out,1.0,50.0
685,MLB The Show 17,3.0,87.0
686,MLB The Show 16,3.0,84.7142857142857
687,MLB 15: The Show,3.0,78.75
688,MLB 14: The Show,3.0,82.5
689,Lumo,4.0,68.208205862006
690,Lumines Remastered,3.0,86.16666666666666
691,Lovers in a Dangerous Spacetime,4.0,81.6988174764765
692,Lovely Planet,4.0,62.07563764292
693,Lost Sphear,4.0,69.9090909090909
694,Lost Sea,4.0,59.5714285714286
695,Lost Orbit,5.0,73.16666666666666
696,Lone Survivor,6.0,73.60143713530854
697,Loading Human,5.0,53.33333333333335
698,Livelock,5.0,77.375
699,LittleBigPlanet 3,3.0,78.1350936138666
700,Little Nightmares,3.0,80.0140441725618
701,Little Dragons Cafe,4.0,60.6666666666667
702,Limbo,5.0,83.0490332365451
703,Lightfield,3.0,67.0
704,Lifeless Planet,5.0,60.2119349703584
705,Life is Strange: Before the Storm,6.0,75.56689865852955
706,Life is Strange,6.0,81.86087794738665
707,Lichtspeer,5.0,62.2857142857143
708,Lichdom: Battlemage,6.0,62.66666666666665
709,Lethal VR,5.0,74.16666666666666
710,Lethal League,4.0,70.6798647804244
711,Let's Sing 2016,5.0,50.0
712,Let Them Come,6.0,81.25
713,Let It Die,6.0,76.75
714,Leo's Fortune HD Edition,3.0,75.0
715,Lego The Hobbit,4.0,73.6609467730535
716,Lego Marvel Super Heroes 2,4.0,77.45833333333334
717,Lego Marvel Super Heroes,4.0,83.06274306903235
718,Lego Dimensions,3.0,80.79166666666666
719,Legend of Kay Anniversary,4.0,64.5
720,League of Evil,4.0,63.0
721,LawBreakers,6.0,69.39285714285715
722,Late Shift,6.0,58.94644167161185
723,Last Day of June,3.0,76.30390486422334
724,Lara Croft and the Temple of Osiris,5.0,73.4635393248671
725,Lara Croft GO,4.0,83.99608806647765
726,LEGO Worlds,4.0,65.4816688726103
727,LEGO The Incredibles,4.0,70.5
728,LEGO Star Wars: The Force Awakens,4.0,68.3568302337162
729,LEGO Ninjago Movie Video Game,4.0,76.625
730,LEGO Marvel's Avengers,4.0,65.80581825386375
731,LEGO Jurassic World,4.0,74.232147660684
732,LEGO City Undercover,4.0,74.37878436244074
733,LEGO Batman 3: Beyond Gotham,4.0,73.73356649881025
734,Kung Fu Panda: Showdown of Legendary Legends,4.0,67.5
735,Kona,5.0,76.70140984113115
736,Knee Deep,5.0,76.25
737,Knack II,1.0,65.3753297769474
738,Knack,4.0,59.89815095598865
739,Kitten Squad,5.0,49.0305191574059
740,Kingdom Come: Deliverance,6.0,73.58168136647265
741,King's Quest: Adventures of Graham,4.0,76.51759339963175
742,King Oddball,4.0,70.5
743,Killzone: Shadow Fall,6.0,71.072974868019
744,Killing Floor 2,6.0,77.1941387124515
745,Kholat,5.0,62.41871653946995
746,Kero Blaster,3.0,78.125
747,Kerbal Space Program,3.0,83.37970399391179
748,Ken Follett's: The Pillars of the Earth,6.0,79.0
749,Katawa Shoujo,7.0,84.3486983110335
750,Just Sing,4.0,45.0
751,Just Dance 2018,4.0,70.8283532536521
752,Just Dance 2017,4.0,75.2488476817947
753,Just Dance 2016,4.0,71.3873342683759
754,Just Dance 2015,4.0,82.1820766220927
755,Just Dance 2014,4.0,74.463438071585
756,Just Cause 3,1.0,77.17022256782934
757,Jurassic World Evolution,5.0,70.8611587954899
758,Journey,3.0,89.80962645289546
759,Jotun: Valhalla Edition,5.0,82.7
760,Jetpack Joyride,4.0,71.7361252980588
761,Jet Car Stunts,3.0,60.0
762,Jazzpunk: Director's Cut,5.0,78.3333333333333
763,Jazzpunk,5.0,74.9281447301688
764,Jamestown+,4.0,91.5
765,James Bond 007: Everything or Nothing,5.0,74.87638681766614
766,Jak and Daxter: The Precursor Legacy,4.0,88.1696178465959
767,JYDGE,5.0,79.375
768,J-Stars Victory Vs+,5.0,67.0
769,Ittle Dew 2,4.0,81.5
770,Iron Crypticle,5.0,73.5
771,Invisible Inc.,5.0,81.63652568531839
772,InnerSpace,3.0,60.625
773,Injustice: Gods Among Us,5.0,76.77937216313731
774,Injustice 2,5.0,85.8919250099875
775,Infinifactory,5.0,79.35400683038469
776,Infamous: Second Son,5.0,80.13324442530259
777,Immortal: Unchained,1.0,50.0
778,Immortal Redneck,6.0,80.16666666666666
779,Iconoclasts,5.0,73.2765779983985
780,INVERSUS Deluxe,3.0,80.0
781,INVERSUS,3.0,74.1875
782,INSIDE,6.0,90.5533253056697
783,INK,3.0,78.0
784,INFERNIUM,5.0,65.0
785,ICEY,4.0,77.55093999206329
786,I am Bread,4.0,56.7857142857143
787,I Am Setsuna,4.0,78.04112412221579
788,Hyper Void,4.0,79.25
789,Hyper Sentinel,3.0,70.0
790,Hyper Light Drifter,5.0,86.33776992242446
791,Hunter's Legacy,3.0,67.0
792,Hunt: Showdown,6.0,62.5
793,Hungry Shark World,5.0,90.0
794,Human: Fall Flat,3.0,67.42961714955055
795,How to Survive 2,6.0,67.35352182690366
796,Hotline Miami 2: Wrong Number,6.0,74.8669050320361
797,Hotline Miami,6.0,85.91174408292494
798,Horizon Zero Dawn,5.0,91.37812555004444
799,Holy Potatoes! A Weapon Shop?!,4.0,70.0
800,Hollow Knight,4.0,90.58516759790506
801,Hohokum,4.0,71.11020714493449
802,Hob,5.0,76.97464435308925
803,Hitman GO: Definitive Edition,4.0,78.8125
804,Hidden Dragon: Legend,5.0,56.25
805,Hidden Agenda,6.0,65.1587942790958
806,Heroine Anthem Zero,5.0,60.0
807,Her Majesty's SPIFFING,5.0,76.33333333333334
808,Henry The Hamster Handler,4.0,70.0
809,Hello Neighbor,4.0,39.0306864026823
810,Helldivers,5.0,79.15542159299135
811,Hellblade: Senua's Sacrifice,6.0,87.2192835176929
812,Heavy Rain,6.0,82.66550238487366
813,Heart&Slash,4.0,77.5
814,Headmaster,4.0,79.0
815,Headlander,5.0,76.60639377621834
816,Hawken,5.0,49.64445064138315
817,Hatsune Miku: Project Diva X,5.0,82.7777777777778
818,Hatsune Miku: Project Diva Future Tone,5.0,83.125
819,Hatsune Miku VR: Future Live: 1st Stage,5.0,40.0
820,Has-Been Heroes,4.0,74.0
821,Harvest Moon: Light of Hope Special Edition,3.0,64.0
822,Harvest Moon: A Wonderful Life Special Edition,3.0,80.0
823,Hardware: Rivals,4.0,56.55375282780335
824,Hand of the Gods,5.0,70.0
825,Hand of Fate 2,3.0,77.65
826,Hand of Fate,5.0,75.53898476996605
827,Hammerwatch,4.0,69.6610162412303
828,HITMAN: Definitive Edition,6.0,82.0
829,HITMAN,6.0,81.2699234491968
830,H1Z1: Battle Royale,5.0,74.19768452698719
831,Gwent: The Witcher Card Game,5.0,76.80326796607291
832,Gunscape,5.0,62.5
833,"Guns, Gore & Cannoli",5.0,74.41567776220646
834,Guns Up!,5.0,47.5
835,Guitar Hero Live,5.0,84.77519405418414
836,Guilty Gear Xrd: Sign,5.0,79.16666666666666
837,Guilty Gear Xrd: Revelator,5.0,87.7857142857143
838,Guilty Gear Xrd,5.0,89.3802489548101
839,Guilt Battle Arena,4.0,52.0
840,Guacamelee! Super Turbo Championship Edition,4.0,84.00706773245139
841,Guacamelee! 2,1.0,86.9827412027008
842,Gryphon Knight Epic,4.0,64.6
843,Grow Up,3.0,70.55063173262769
844,Gravity Rush Remastered,5.0,77.4370646095274
845,Gravity Rush 2,5.0,72.5010329363099
846,Grand Theft Auto: Vice City,6.0,91.31301832347005
847,Grand Theft Auto: San Andreas,6.0,91.84153270389214
848,Grand Theft Auto V,6.0,94.1771104029217
849,Grand Theft Auto III,6.0,90.6568442747982
850,Grand Prix Rock 'N Racing,3.0,35.0
851,Grand Kingdom,5.0,74.24006154211571
852,Gran Turismo Sport,3.0,76.67928624770471
853,Gotcha Racing 2nd,3.0,90.0
854,Gorogoa,3.0,84.3794333426305
855,Goosebumps: The Game,4.0,40.0
856,Gone Home,6.0,78.38085988883175
857,Godzilla: The Game,5.0,40.625
858,God of War III,6.0,91.19657542567606
859,God of War,6.0,97.2747292686565
860,God Eater 2 - Rage Burst,5.0,63.73763955342901
861,God Eater - Resurrection,5.0,71.875
862,Goat Simulator,4.0,52.4375225941794
863,Ginger: Beyond the Crystal,3.0,57.3
864,Ghostbusters,4.0,31.08333333333335
865,Ghost Blade HD,4.0,70.8
866,Gene Rain,5.0,20.0
867,Gemini: Heroes Reborn,5.0,72.5
868,Gekido Kintaro's Revenge,5.0,86.0
869,Gauntlet,6.0,63.5627526468666
870,Gang Beasts,4.0,67.87385377122854
871,Game of Thrones: A Telltale Games Series,6.0,73.1340733939782
872,Gal*Gun: Double Peace,6.0,64.53931079663394
873,Gal*Gun 2,6.0,66.625
874,GNOG,4.0,72.5
875,GALAK-Z: The Dimensional,4.0,80.6908067047511
876,Futuridium EP Deluxe,3.0,51.19898940627455
877,Furi,6.0,78.98628382519125
878,FullBlast,4.0,50.0
879,Frozen Free Fall,3.0,90.0
880,Frost,5.0,70.0
881,Frisky Business,6.0,80.0
882,Friday the 13th: The Game,6.0,64.7205590146479
883,Foul Play,4.0,72.0
884,Fortnite,5.0,77.6325379769751
885,For Honor,6.0,74.51353578323926
886,Flynn & Freckles,4.0,30.0
887,Flower,3.0,79.3594218694877
888,Flockers,5.0,60.83333333333335
889,Flipping Death,5.0,72.25
890,Flinthook,4.0,80.33319461350871
891,Flatout 4: Total Insanity,1.0,63.0
892,Flame Over,3.0,50.0
893,Firewatch,6.0,79.83955086249205
894,Fire Pro Wrestling World,5.0,78.75
895,Final Fantasy XV,5.0,79.71377318438886
896,Final Fantasy XIV: A Realm Reborn,5.0,85.70224314502465
897,Final Fantasy XII: The Zodiac Age,5.0,86.96775622562444
898,Final Fantasy VII,5.0,88.11186168245085
899,Final Fantasy IX,5.0,87.61120191285215
900,Filthy Lucre,6.0,54.16666666666665
901,Fill-a-Pix: Phil's Epic Adventure,3.0,61.0
902,Figment,5.0,79.0
903,Fighting EX Layer,5.0,70.0
904,Fibbage,5.0,85.5
905,Fez,3.0,83.22298301706715
906,Fe,3.0,72.04545454545455
907,Fate/Extella: The Umbral Star,5.0,74.61764705882355
908,Fat Princess Adventures,5.0,66.8571428571429
909,Farpoint,6.0,69.4
910,Farming Simulator 17,3.0,76.7354072604541
911,Farming Simulator 15,3.0,60.85600133567975
912,Far Cry: Primal,6.0,74.82528402733845
913,Far Cry 5,6.0,82.5732379425589
914,Far Cry 4,6.0,81.40283798377001
915,Fantastic Contraption,3.0,68.25
916,Fallout Shelter,5.0,65.91243563235994
917,Fallout 4,6.0,83.62717475205216
918,Fallen Legion: Sins of an Empire,5.0,63.8
919,Fallen Legion: Flames of Rebellion,5.0,47.0
920,FOX n FORESTS,4.0,71.0
921,FIFA 18,3.0,79.90276334520746
922,FIFA 14,1.0,78.5441810101083
923,FEIST,4.0,67.5
924,F1 2018,3.0,74.5
925,F1 2017,3.0,84.749720302556
926,F1 2016,3.0,81.5779277939198
927,F1 2015,3.0,68.4152018080018
928,Expand,3.0,77.5
929,Exist Archive: The Other Side of the Sky,5.0,67.4
930,Evolve,1.0,71.4718928016601
931,Everybody's Tennis,3.0,73.3333333333333
932,Escape Goat 2,3.0,80.0
933,Enter the Gungeon,4.0,76.20610951021061
934,Emily Wants To Play,4.0,65.7294520547945
935,Embers of Mirrim,3.0,70.0
936,Elite: Dangerous,5.0,80.8186351830808
937,Earthlock: Festival of Magic,5.0,69.33333333333334
938,Earthfall,5.0,58.5
939,Earth's Dawn,5.0,77.625
940,Earth Defense Force 4.1 - The Shadow of New Despair,6.0,77.9
941,Earth Atlantis,3.0,77.5
942,Eagle Flight,4.0,64.64285714285715
943,EVE: Valkyrie,5.0,68.7473768344883
944,ELEX,6.0,65.43064049577606
945,EA Sports UFC 3,5.0,60.0
946,EA Sports UFC 2,5.0,74.89149130095134
947,EA Sports UFC,5.0,69.79130763374175
948,Dynasty Warriors: Godseekers,5.0,68.75
949,Dynasty Warriors 9,5.0,57.5625
950,Dynasty Warriors 8,5.0,70.94185398476685
951,Dying: Reborn,6.0,46.5
952,Dying Light,6.0,76.80346719887001
953,Dustoff Heli Rescue 2,4.0,70.0
954,Dungeons 3,5.0,77.0
955,Dungeon Rushers,5.0,55.0
956,Dungeon Hunter 5,5.0,90.0
957,Duke Nukem 3D: 20th Anniversary Edition World Tour,6.0,82.29079512239619
958,Duke Nukem 3D,6.0,80.22264453754495
959,Duck Game,4.0,82.19993635040086
960,Driveclub,3.0,76.2902410981328
961,DriveClub VR,3.0,65.8333333333333
962,Dreamfall Chapters,6.0,82.70464971821785
963,Drawn to Death,6.0,58.409634840295
964,Drawful 2,5.0,73.75
965,Dragon's Dogma: Dark Arisen,6.0,79.22222422207639
966,Dragon Sinker,4.0,60.0
967,Dragon Quest XI: Echoes of an Elusive Age,5.0,82.0
968,Dragon Quest III,5.0,85.84630639741009
969,Dragon Quest Heroes: The World Tree's Woe and the Blight Below,5.0,74.60890112172825
970,Dragon Quest Heroes II,1.0,65.93333333333335
971,Dragon Quest Builders,4.0,80.8973766576525
972,Dragon Quest,3.0,73.90853578513381
973,Dragon Fin Soup,5.0,50.0
974,Dragon Ball: Xenoverse 2,5.0,71.76774999788185
975,Dragon Ball: Xenoverse,5.0,67.09254030277046
976,Dragon Ball FighterZ,5.0,87.80091903110305
977,Dragon Age: Inquisition - Game of the Year Edition,6.0,90.0
978,Dragon Age: Inquisition,6.0,86.8205500975528
979,Double Dragon IV,5.0,55.8888888888889
980,Don't Starve,3.0,77.14308705897986
981,Don't Knock Twice,6.0,80.0
982,Don Bradman Cricket 17,3.0,60.0
983,DmC Devil May Cry: Definitive Edition,6.0,83.44413458894081
984,Divinity: Original Sin II,6.0,89.9272036709259
985,Divinity: Original Sin - Enhanced Edition,6.0,83.38078277437874
986,Divide,5.0,49.1666666666667
987,Divekick,5.0,62.8583372888875
988,Dissidia Final Fantasy NT,5.0,63.1666666666667
989,Disney Infinity 3.0,4.0,80.4973146000963
990,Dishonored: Death of the Outsider,6.0,85.2708745883696
991,Dishonored 2,6.0,86.06237418917596
992,Dishonored,6.0,87.55718878005965
993,Disgaea 5: Alliance of Vengeance,5.0,81.734647404002
994,Disgaea 1 Complete,1.0,81.0
995,Disco Dodgeball Remix,4.0,72.0
996,Disc Jam,3.0,68.38056128701935
997,Dimension Drive,4.0,71.0
998,Digimon World: Next Order,4.0,70.9
999,Digimon Story: Cyber Sleuth - Hacker's Memory,5.0,73.25
1000,Digimon Story Cyber Sleuth,5.0,79.59032270530845
1001,Die for Valhalla!,5.0,70.0
1002,Diablo III,6.0,81.82280541572649
1003,DiRT Rally,3.0,84.43901604335635
1004,DiRT 4,5.0,76.7085124983611
1005,Dex,6.0,69.1974974098786
1006,Devious Dungeon,4.0,70.0
1007,Devil May Cry 4,6.0,80.44148111064456
1008,Deus Ex: Mankind Divided,6.0,80.32304096961535
1009,Detroit: Become Human,6.0,80.983871005763
1010,Detention,6.0,75.53759062354825
1011,Destroy All Humans!,5.0,70.08414142328624
1012,Destiny 2,5.0,82.67768471091016
1013,Destiny,5.0,74.37368785014095
1014,Defunct,3.0,80.0
1015,Defiance 2050,6.0,67.5
1016,Defense Grid 2,4.0,78.52401581153595
1017,Deception IV: The Nightmare Princess,6.0,73.0
1018,Deathtrap,6.0,75.0
1019,Death Squared,3.0,69.41666666666666
1020,Death Road to Canada,5.0,72.59124430060649
1021,Deadpool,6.0,70.32662383675424
1022,Dead or Alive 5: Last Round,6.0,85.59236467917316
1023,Dead Synchronicity: Tomorrow Comes Today,5.0,76.5250763810251
1024,Dead Star,3.0,64.8821270814892
1025,Dead Rising: Triple Pack,6.0,71.0909090909091
1026,Dead Rising 2: Off the Record,6.0,70.88540216959825
1027,Dead Rising 2,6.0,78.15679030582581
1028,Dead Rising,6.0,77.8729045401253
1029,Dead Effect 2,6.0,62.5
1030,Dead Alliance,6.0,50.0
1031,De-formers,4.0,40.0
1032,Daylight,6.0,52.3228261764949
1033,Darksiders II: Deathinitive Edition,6.0,75.1117624152117
1034,Darkest Dungeon,5.0,84.77293303270139
1035,Dark Souls III,6.0,86.3806484625191
1036,Dark Cloud 2,5.0,90.10592660069877
1037,Dangerous Golf,3.0,59.17857142857144
1038,Danger Zone 2,4.0,70.25
1039,Danger Zone,4.0,61.7777777777778
1040,Danganronpa V3: Killing Harmony,6.0,88.82348646114355
1041,Danganronpa Another Episode: Ultra Despair Girls,6.0,72.74366805979415
1042,Dandara,4.0,69.6
1043,DUPLICATEAirheart,3.0,70.0
1044,DOOM,6.0,86.6165710694195
1045,DOGOS,4.0,63.0
1046,DC Universe Online,5.0,68.32725099537525
1047,D/Generation HD,4.0,50.0
1048,Cyberdimension Neptunia: 4 Goddesses Online,5.0,76.625
1049,Curses 'N Chaos,4.0,60.0
1050,Crypt of the NecroDancer,5.0,80.9625917310378
1051,Crow,5.0,50.0
1052,Crossout,5.0,57.5
1053,Crossing Souls,5.0,71.05250959382954
1054,Croixleur Sigma,4.0,62.75
1055,Crimsonland,6.0,65.4626266541103
1056,Crazy Strike Bowling EX,4.0,73.0
1057,Crawl,5.0,72.4386391133578
1058,Crash Bandicoot N. Sane Trilogy,4.0,82.0149916652977
1059,Costume Quest 2,4.0,71.08334301993949
1060,Cosmic Star Heroine,5.0,78.66666666666666
1061,Contrast,5.0,53.6799585599733
1062,Conga Master,3.0,68.33333333333334
1063,Conarium,3.0,76.0
1064,Conan Exiles,6.0,67.1077289563096
1065,Cold Iron,5.0,53.5
1066,Clicker Heroes,4.0,64.3523698137908
1067,Cladun Returns: This is Sengoku!,5.0,63.66666666666665
1068,City of Brass,4.0,69.0625
1069,Citizens of Earth,4.0,71.35714285714285
1070,Cities: Skylines,3.0,79.1653442973768
1071,ChromaGun,4.0,75.0
1072,Chroma Squad,5.0,79.75646427588781
1073,Chivalry : Medieval Warfare,6.0,70.47071606437135
1074,Child of Light,4.0,84.7545548864431
1075,Chess Ultra,3.0,71.5
1076,Chasm,5.0,59.2857142857143
1077,Chariot,3.0,71.0
1078,Chaos;Child,6.0,81.6666666666667
1079,Chaos on Deponia,5.0,82.18230474184605
1080,Celeste,4.0,91.69045486593244
1081,Cel Damage,5.0,49.27385407383685
1082,Caveman Warriors,4.0,50.3333333333333
1083,Cat Quest,4.0,83.8125
1084,Casey Powell Lacrosse 16,3.0,60.0
1085,Cartoon Network: Battle Crashers,4.0,41.66666666666665
1086,Cars 3: Driven to Win,4.0,72.5
1087,Carnival Games VR,4.0,63.33333333333335
1088,Carmageddon: Max Damage,6.0,66.64285714285715
1089,Capsule Force,4.0,66.8
1090,Cannon Brawl,4.0,82.5
1091,Call of Duty: WWII - Digital Deluxe Edition,6.0,50.0
1092,Call of Duty: WWII,6.0,77.6580258496228
1093,Call of Duty: Infinite Warfare,6.0,75.34535540325685
1094,Call of Duty: Ghosts,6.0,70.80595837962701
1095,Call of Duty: Black Ops III - Zombies Chronicles Edition,6.0,90.0
1096,Call of Duty: Black Ops III - Gold Edition,6.0,80.0
1097,Call of Duty: Black Ops III,6.0,71.00778811340285
1098,Call of Duty: Advanced Warfare,6.0,76.27935048023875
1099,Bush Hockey League,6.0,63.33333333333335
1100,Burnout Paradise Remastered,4.0,76.83333333333334
1101,Burly Men at Sea,4.0,67.5
1102,Bully,5.0,86.6714166156008
1103,Bulletstorm: Full Clip Edition,6.0,77.36218814610095
1104,Bulb Boy,5.0,78.3588396309483
1105,Bubsy: The Woolies Strike Back,3.0,41.66666666666665
1106,Brut@l,5.0,61.2142857142857
1107,Brunswick Pro Bowling,3.0,47.91666666666665
1108,Brothers: A Tale of Two Sons,5.0,83.74279990654415
1109,Broken Sword 5: The Serpent's Curse,5.0,70.88324371253441
1110,Broken Bots,4.0,55.0
1111,Broken Age,4.0,76.51726061241625
1112,Broforce,6.0,75.2136733932135
1113,Bridge Constructor: Stunts,3.0,58.75
1114,Bridge Constructor Portal,3.0,85.125
1115,Bridge Constructor,3.0,58.57849383256005
1116,Brawlout,4.0,54.0
1117,Brawlhalla,4.0,73.3522277494212
1118,Brawl,6.0,60.33333333333335
1119,Bravo Team,5.0,35.0
1120,Bound,4.0,72.90321701928575
1121,Bombshell,5.0,41.875
1122,Bomber Crew,4.0,82.5
1123,Blue Estate,6.0,62.51442132476015
1124,Bloody Zombies,6.0,60.0
1125,Bloodstained: Curse of the Moon,4.0,79.7459204003758
1126,Bloodborne,6.0,90.84759831244632
1127,Blood Bowl 2,5.0,69.25
1128,Bleed 2,5.0,75.66666666666666
1129,Blazing Star,3.0,86.0
1130,BlazBlue: Cross Tag Battle,5.0,68.42857142857144
1131,BlazBlue: Chrono Phantasma Extend,5.0,85.0
1132,BlazBlue: Chrono Phantasma,5.0,78.36864257077305
1133,BlazBlue: Centralfiction,5.0,82.8
1134,Bladestorm: Nightmare,5.0,61.14285714285715
1135,Blade Strangers,5.0,65.75
1136,Blacksea Odyssey,5.0,79.5
1137,Black The Fall,4.0,75.625
1138,Black Mirror,6.0,47.5
1139,Black Clover: Quartet Knights,5.0,70.0
1140,Birthdays the Beginning,3.0,60.3
1141,Binaries,3.0,67.5
1142,Beyond: Two Souls,6.0,71.930655567186
1143,Beyond Eyes,3.0,67.44924151881236
1144,Berserk and the Band of the Hawk,6.0,66.31681585088529
1145,Ben 10,4.0,70.0
1146,Bears Can't Drift!?,3.0,54.5
1147,Battlezone Gold Edition,5.0,85.0
1148,Battleship,3.0,68.33333333333334
1149,Battlefield Hardline,6.0,68.9627837974884
1150,Battlefield 4,6.0,78.39794820129745
1151,Battlefield 1: Revolution,6.0,90.0
1152,Battlefield 1,6.0,82.9867344577831
1153,Battleborn,5.0,71.5269902308925
1154,Battle Worlds: Kronos,4.0,46.66666666666665
1155,Battle Islands,5.0,50.0
1156,Battle Chasers: Nightwar,5.0,83.7882617873137
1157,Battalion Commander,5.0,60.0
1158,Batman: The Telltale Series,6.0,74.32772888434965
1159,Batman: The Enemy Within,6.0,77.7798992563496
1160,Batman: Arkham VR,6.0,76.54967153564351
1161,Batman: Arkham Knight,6.0,89.88328111124984
1162,Bastion,4.0,87.24809568873515
1163,Basement Crawl,5.0,26.6666666666667
1164,Baseball Riot,4.0,59.25
1165,Baja: Edge of Control HD,3.0,67.5
1166,Baila Latino,3.0,90.0
1167,Backgammon Blitz,3.0,50.0
1168,Back to the Future: The Game - Episode 1: It's About Time,5.0,80.0
1169,Back to the Future: The Game,5.0,67.8470667983037
1170,Back to Bed,4.0,70.96777982917395
1171,BUTCHER,6.0,75.8
1172,Azure Reflections,5.0,80.0
1173,Azkend 2: The World Beneath,3.0,63.25
1174,Axiom Verge,5.0,82.46866586549255
1175,Awesomenauts Assemble!,5.0,90.0
1176,Aven Colony,4.0,67.58337128135744
1177,Attack on Titan 2,6.0,78.30769230769229
1178,Attack on Titan,6.0,71.63213995311615
1179,Atelier Sophie: The Alchemist of the Mysterious Book,5.0,78.04166666666666
1180,Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings,5.0,78.33333333333334
1181,Atelier Firis: The Alchemist and the Mysterious Journey,5.0,78.33333333333334
1182,Atari Flashback Classics Volume 2,3.0,80.25
1183,Astebreed,1.0,81.0
1184,Assetto Corsa,3.0,73.83679660991825
1185,Assault Suit Leynos,4.0,70.0
1186,Assault Gunners HD Edition,4.0,64.0
1187,Assault Android Cactus,4.0,78.09018221609455
1188,Assassin's Creed: Unity,6.0,71.16726416642405
1189,Assassin's Creed: Syndicate,6.0,74.59069861827585
1190,Assassin's Creed: Rogue Remastered,6.0,67.5
1191,Assassin's Creed: Origins,6.0,86.23173127929616
1192,Assassin's Creed: Odyssey,6.0,89.8181818181818
1193,Assassin's Creed IV: Black Flag,6.0,83.69690195756905
1194,Asemblance,5.0,52.7777777777778
1195,Asdivine Hearts,5.0,60.0
1196,Arslan: the Warriors of Legend,5.0,58.4375
1197,Armored Warfare,5.0,65.0
1198,Armello,4.0,75.90679982616635
1199,Archangel: Hellfire,5.0,59.16666666666665
1200,Arcania: Gothic 4,5.0,57.6190936251185
1201,Aragami,6.0,74.51060656624155
1202,Aqua Moto Racing Utopia,3.0,75.0
1203,Aqua Kitty: Milk Mine Defender,3.0,80.33333333333334
1204,Another World,5.0,87.7922099166841
1205,Anomaly 2,5.0,69.5
1206,Anima: Gate of Memories,5.0,63.3125
1207,Amplitude,3.0,70.2061677061677
1208,Among the Sleep,5.0,68.2747010934698
1209,Always Sometimes Monsters,6.0,77.266798239653
1210,Alteric,3.0,50.0
1211,Alpha Mission II,3.0,73.0
